Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Protocol REF	Assay Name	Experimental Condition [ # fill in]	Comment [Gene Identifier]	Comment [Gene Symbol]	Comment [Gene Annotation Comments]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Comments]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File	Name
TONIC_TMA11_R10C4	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA11_R10C4	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA11_R10C4
TONIC_TMA11_R10C5	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA11_R10C5	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA11_R10C5
TONIC_TMA11_R10C6	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA11_R10C6	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA11_R10C6
TONIC_TMA11_R11C1	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA11_R11C1	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA11_R11C1
TONIC_TMA11_R11C2	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA11_R11C2	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA11_R11C2
TONIC_TMA11_R11C3	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA11_R11C3	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA11_R11C3
TONIC_TMA11_R12C4	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA11_R12C4	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA11_R12C4
TONIC_TMA11_R12C5	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA11_R12C5	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA11_R12C5
TONIC_TMA11_R12C6	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA11_R12C6	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA11_R12C6
TONIC_TMA12_R2C4	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA12_R2C4	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA12_R2C4
TONIC_TMA12_R2C5	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA12_R2C5	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA12_R2C5
TONIC_TMA12_R2C6	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA12_R2C6	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA12_R2C6
TONIC_TMA12_R3C3	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA12_R3C3	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA12_R3C3
TONIC_TMA12_R3C4	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA12_R3C4	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA12_R3C4
TONIC_TMA12_R4C3	Homo sapien	NCBITaxon	# leave blank	# the name of the cell line used e.g HeLa (if appropriate)  Other Characteristics columns can be added as necessary e.g. Characteristics [Organism Part]	EFO	# leave blank	growth protocol	treatment protocol	image acquisition and feature extraction protocol	TONIC	# add an experimental condition if there is one e.g. 'targeted protein', or 'antibody'	# enter an identifier for any associated genes e.g. ensembl identifier for targeted protein	# enter gene symbol for any associated genes e.g. BRCA1	# any comments about the gene annotation e.g. what gene annotation build the gene identifiers come from	TONIC	TONIC/image_data/samples/TONIC_TMA12_R4C3	# the path to the file	# any comments about image files (can say its missing if you no longer have it)	# is it a raw image or derived?	Au;CD11c;CD11c_nuc_exclude;CD14;CD163;CD20;CD3;CD38;CD4;CD45RB;CD45RO;CD56;CD57;CD68;CD69;CD8;CK17;CK17_smoothed;Calprotectin;ChyTr;Collagen1;chan_115;chan_141;chan_39;chan_45;chan_48;ECAD;ECAD_smoothed;FAP;FOXP3;FOXP3_nuc_include;Fibronectin;GLUT1;H3K9ac;H3K27me3;HLA1;HLADR;IDO;Ki67;LAG3;Noodle;PD1;PDL1;SMA;TBET;TCF1;TIM3;Vim	# data analysis protocol	idr0157-experimentA-processed.csv	TONIC_TMA12_R4C3
